video_id,channelTitle,title,publishedAt,description,duration,definition,caption,viewCount,likeCount,favoriteCount,commentCount,publishedDay,durationSecs
AMfGfjhJFNM,Bong Eats,Pabda Mach'er Tel Jhol | Pabda Fish Curry | Bengali Fish Recipe,2017-02-24 03:30:00+00:00,"The pabda machh is one of the most beloved of Bengal’s fishes. It is sweet to the taste, flaky, and delicately flavoured. To top it all off, it is also extremely easy to eat, as it contains no bones besides the central skeleton. This recipe, pabda machh’er tel jhol, is a delicacy in Bengali cooking. ‘Tel jhol’ is the name given to a light curry, which is infused with kaalo jeere, green chillies, and mustard oil. Because it is sparsely spiced, this style of curry doesn’t overpower the star ingredient—the fish—but lets it shine on its own. 

View the FULL RECIPE at https://bongeats.com/recipe/pabda-machher-tel-jhol/
______________________________________________
RELATED VIDEOS
Koi machh'er jhol phulkopi diye: https://youtu.be/q6q2PZLSOSI?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Chingri bhaape: https://youtu.be/W4POHmKypkc?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
How to cook the perfect rice: https://youtu.be/UkzICnqYMrY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US on Facebook, Instagram, Twitter, and Google Plus @bongeats. 

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic",PT5M35S,hd,true,654107.0,10582.0,0.0,402.0,Friday,335
gNj33BZYcPs,Bong Eats,Panch Phoron | Bengali Five-spice Tempering | Panch Puran,2017-02-17 03:30:00+00:00,"Panch phoron literally means five spices used for tempering. It is the most distinctive of Bengali phorons, used in dals, vegetables, chutneys, and pickles. It comprises mouri (fennel seeds), methi (fenugreek seeds), kaalo jeere (nigella seeds), shorshe (mustard seeds), and a typically Bengali spice, called radhuni. If you can’t find radhuni where you live, cumin seeds make an acceptable substitute for it.
______________________________________________
🥘 RECIPE WITH INGREDIENT LIST 📝
https://www.bongeats.com/recipe/panch-phoron
______________________________________________
🎥 RELATED VIDEOS
🎬 Panchmishali torkari: https://youtu.be/DWY8qtUC9K0
______________________________________________
🔪CURIOUS ABOUT OUR KITCHEN POTS & PANS? 🍳
https://bongeats.com/kitchen/tools

📷 OUR CAMERA GEAR DETAILS 🎙
https://bongeats.com/gear​
______________________________________________
🎶 MUSIC 
“Sonajhuri” © Bong Eats, composed by @Bemanan Music  

🎧 GET THE ALBUM (© for listening only)
https://kit.co/bongeats/music-album-quorma-kaliya-polao

👨🏽‍🍳 Cooking Bong Eats recipes? 👩🏽‍🍳
📸SHOW US YOUR PHOTOS! 
Instagram @bongeats

Or follow us on Twitter @bongeats | Facebook @bongeats",PT1M56S,hd,false,227654.0,2549.0,0.0,196.0,Friday,116
mo1i3fX_4co,Bong Eats,Phulkopi'r Bora | Gobi Pakora | Bengali Cauliflower Fritters,2017-02-10 03:30:00+00:00,"Phulkopi’r bora are ideal to make in the gorgeous winter months, when the cauliflower is in season. They are so easy to prepare that they make for excellent last-minute addition to the day’s menu. Golden-brown and crisp from the outside, and soft inside, these fried bora are best had with some hot rice and dal, although they make a pretty good snack too.

View the FULL RECIPE at https://bongeats.com/recipe/phulkopir-bora/
______________________________________________
RELATED VIDEOS
Bhaja moong dal (shobji diye): https://youtu.be/_7jKLiPOEFo?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Begun bhaja: https://youtu.be/TKkzlsSpzEc?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Narkol'er bora: https://youtu.be/L5xXd2k-J9g?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
How to cook the perfect rice: https://youtu.be/UkzICnqYMrY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

A playlist of winter-special Bengali recipes from Bong Eats: https://www.youtube.com/playlist?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US on Facebook, Instagram, Twitter, and Google Plus @bongeats.

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic",PT3M23S,hd,false,242803.0,5331.0,0.0,144.0,Friday,203
_7jKLiPOEFo,Bong Eats,"Bhaja Moong Dal Shobji diye | Bengali Moong Dal with cauliflowers, carrots & peas",2017-02-03 04:18:59+00:00,"A special Bengali dal recipe: What makes bhaja moong’er dal the most beloved of all dals is the fact that it is rich and comforting, without being entirely over-the-top. This version of the bhaja moong’er dal—one with cauliflower, carrots, and peas—is best enjoyed in the winter months, when these vegetables are fresh and in season. Bright and colourful, this dish is bound to floor you with its heady, nutty aroma.

View the FULL RECIPE at https://bongeats.com/recipe/bhaja-moong-dal-shobji-diye/
______________________________________________
RELATED VIDEOS
Begun bhaja: https://youtu.be/TKkzlsSpzEc?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Tomato & curry pata diye mosur dal: https://youtu.be/PJ5aQh_ILPo?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Phulkopi'r bora: https://youtu.be/mo1i3fX_4co?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Jhuri alu bhaja: https://youtu.be/HJOm7zMTRX0?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
How to cook the perfect rice: https://youtu.be/UkzICnqYMrY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Bengali garam masala: https://youtu.be/GqlDz7dQMA0?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

A playlist of winter special Bengali recipes from Bong Eats: https://www.youtube.com/playlist?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US on Facebook, Instagram, Twitter, and Google Plus @bongeats. 

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic",PT5M25S,hd,false,827360.0,16762.0,0.0,476.0,Friday,325
DWY8qtUC9K0,Bong Eats,Panchmishali Torkari Panch Phoron Diye | Bengali mixed veggies,2017-01-27 03:30:32+00:00,"Panchmishali torkari is any Bengali mixed-vegetable preparation, in which the vegetables are first stir-fried and them steamed in their own juices till they are tender. As you might have guessed, the stars of this dish are the veggies themselves. 

There are several versions of panchmishali torkari. The choice of phoron (or tempering) will depend on the vegetables used. In this particular recipe, we are using potatoes, sweet potatoes, pumpkin, cauliflower, borboti (yardlong beans), cabbage, and brinjal, with a tempering of panch phoron.

View the FULL RECIPE at https://bongeats.com/recipe/panchmishali-torkari/
______________________________________________
RELATED VIDEOS
Mosur dal: https://youtu.be/plb-4p9V6U4?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
How to cook the perfect rice: https://youtu.be/UkzICnqYMrY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Begun bhaja: https://youtu.be/TKkzlsSpzEc?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Badhakopi'r ghonto: https://youtu.be/nmkY-fGFTuY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Panch phoron: https://youtu.be/gNj33BZYcPs?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US on Facebook, Instagram, Twitter, and Google Plus @bongeats. 

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic

SPECIAL THANKS to Vatsala Goel (Studio Bonsai). A brilliant DP, she helped us with the light set-up to get the look we wanted. http://www.studiobonsai.org",PT5M38S,hd,false,903211.0,16576.0,0.0,595.0,Friday,338
q6q2PZLSOSI,Bong Eats,Koi Mach'er Jhol Phulkopi diye | Tel Koi Recipe—Bengali Koi Fish Curry with Cauliflowers,2017-01-20 03:30:30+00:00,"Koi Mach'er Jhol: This curry, perfect for the winter months, contains two of the Bengali's favourite things—gingery-jhol-soaked koi machh and fresh cauliflower. In this recipe, we break down the steps to help you make a delicious home-style phulkopi diye koi mach'er jhol. 

View the FULL RECIPE at https://bongeats.com/recipe/koi-machher-jhol-phulkopi-diye/
______________________________________________
RELATED VIDEOS
How to cook the perfect rice: https://youtu.be/UkzICnqYMrY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Chingri bhaape: https://youtu.be/W4POHmKypkc?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Dim'er dalna: https://youtu.be/bMuoNOjW4Wc?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Phulkopi'r dalna: https://youtu.be/P4lvoKc__mc?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US on Facebook, Instagram, Twitter, and Google Plus @bongeats. 

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic",PT6M49S,hd,true,379693.0,7128.0,0.0,306.0,Friday,409
cgXjYYB2tLs,Bong Eats,Patishapta with Kheer—Patishapta Recipe—A Bengali Pithe(crêpe with reduced milk filling),2017-01-13 03:30:30+00:00,"Patishapta is a type of ""pithe"". It is a light crêpe filled with either kheer (sweetened, reduced milk) or a coconut-and-gur mixture. This is a recipe of the version filled with kheer.

Pithe is an umbrella term used to describe a variety of sweets prepared during poush sankranti or the rice-harvest festival in Bengal, using rice, date-palm syrup (patali gur), coconut, milk, and flour.

View the FULL RECIPE at https://bongeats.com/recipe/patishapta-with-kheer-filling/
______________________________________________
RELATED VIDEOS
Kheer: https://youtu.be/PzFXjD8D3AY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Doodh cha: https://youtu.be/ntigmnhKrAY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US on Facebook, Instagram, Twitter, and Google Plus @bongeats. 

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic",PT3M43S,hd,false,1041807.0,17717.0,0.0,450.0,Friday,223
PzFXjD8D3AY,Bong Eats,Bengali Kheer | Khoya or Mawa | Sweet Reduced Milk,2017-01-13 03:30:00+00:00,"While the term, ""kheer"", is used in several branches of South Asian cooking to mean a rice pudding, in the Bengali language, this word stands for ""evaporated milk"" (or mawa or khoya). It is caramelized and sweet, with the most wonderful texture ever. Making kheer can be tricky. The milk needs to be stirred constantly and prevented from burning. But with our easy-to-understand guide, a little bit of patience, and some time to spare, you can have a batch on your hands to enjoy as you please.

View the FULL RECIPE at https://bongeats.com/recipe/patishapta-with-kheer-filling/
______________________________________________
RELATED VIDEOS
Patishapta: https://youtu.be/cgXjYYB2tLs?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Doodh cha: https://youtu.be/ntigmnhKrAY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US ONLINE
Facebook: https://www.facebook.com/BongEats
Twitter: https://twitter.com/BongEats
Instagram: https://instagram.com/BongEats
Google+: https://plus.google.com/+BongEats 

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic",PT2M29S,hd,false,617931.0,14127.0,0.0,313.0,Friday,149
ntigmnhKrAY,Bong Eats,"Doodh Cha | Bengali ""Masala Chai"" (Spiced Milk Tea)",2017-01-06 03:30:00+00:00,"Even though commercial cultivation of tea in the country was introduced by the British in the early 19th century, there is nothing else that India has made more its own than chai. A popular drink across most of South Asia, from drawing rooms to street shacks, this is a boiled concoction of water, milk, sugar, tea, and occasionally, aromatic spices. Ours is a lighter version of the famed “masala chai” (spiced tea), a perfect accompaniment to an evening snack, be it simple moori-chanachur, telebhaja or something more elaborate. 

View the FULL RECIPE at https://bongeats.com/recipe/doodh-cha/
______________________________________________
RELATED VIDEOS
Sooji: https://youtu.be/bTOHFEFO038?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Mughlai porota: https://youtu.be/i0Vs0hkuuVE?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Phulkopi'r bora: https://youtu.be/mo1i3fX_4co?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US ONLINE
Facebook: https://www.facebook.com/BongEats
Twitter: https://twitter.com/BongEats
Instagram: https://instagram.com/BongEats
Google+: https://plus.google.com/+BongEats 

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic",PT3M7S,hd,true,2570463.0,44494.0,0.0,1183.0,Friday,187
TKkzlsSpzEc,Bong Eats,Begun Bhaja | Bengali Fried Eggplant/Brinjal,2016-12-30 03:30:00+00:00,"Begun bhaja is ridiculously simple to make. You smear thickly sliced brinjals in turmeric and seasoning, and fry them on medium heat in a skillet. The sugar in the marinade allows the brinjals to develop a wonderfully amber-coloured crust, and deepens the flavour of the dish. If you have 20 minutes to spare, give this recipe a try. Eat it along with steaming rice and dal, and you will not regret it. 

View the FULL RECIPE at https://bongeats.com/recipe/begun-bhaja/
______________________________________________
RELATED VIDEOS
Plain mosur dal: https://youtu.be/plb-4p9V6U4?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Rice: https://youtu.be/UkzICnqYMrY
Narkol'er bora: https://youtu.be/L5xXd2k-J9g?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
How to cook the perfect rice: https://youtu.be/UkzICnqYMrY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz

FIND US ONLINE
Facebook: https://www.facebook.com/BongEats
Twitter: https://twitter.com/BongEats
Instagram: https://instagram.com/BongEats
Google+: https://plus.google.com/+BongEats 

MUSIC by Bemanan: https://www.youtube.com/user/bemananmusic",PT3M,hd,false,665878.0,9933.0,0.0,397.0,Friday,180
UkzICnqYMrY,Bong Eats,How to Cook the Perfect Rice,2016-12-16 03:30:00+00:00,"How to cook perfect rice without a rice cooker: Rice is Bengal’s staple carbohydrate. Grown in vast quantities in paddy fields across the region, rice is eaten in various forms—boiled, steamed, puffed, or beaten. While the keeper of the Bengali kitchen might break out the precious gobindobhog for polao, payesh, or khichuri, and the basmati for biryani, it is the sheddho bhaat that is piled onto plates on an everyday basis. Sheddho bhaat, or parboiled rice, is named after the technique used to separate the grain from the husk. This process is said to enhance the nutritional profile of the grain and make it easier to digest. 

In this video, we show you how a few simple techniques can get you perfectly cooked, fluffy, pearly white rice. Enjoy it with a bowl of steaming dal and a bhaja, with your favourite mangsher jhol, or with just a sliver of ghee and salt—the possibilities are endless.

______________________________________________
🥘 RECIPE WITH INGREDIENT LIST 📝
https://www.bongeats.com/recipe/how-to-cook-the-perfect-rice
______________________________________________
🔪CURIOUS ABOUT OUR KITCHEN POTS & PANS? 🍳
https://bongeats.com/kitchen/tools

👕 GET THE BONG EATS PHUCHKA T-SHIRT!
https://www.bongeats.com/store
______________________________________________

🎶 MUSIC 
“Chowringhee” composed by Bemanan ©Bong Eats,

🎧 GET THE ALBUM (© for listening only)
https://kit.com/bongeats/music-album-quorma-kaliya-polao

👨🏽‍🍳 Cooking Bong Eats recipes? 👩🏽‍🍳
📸SHOW US YOUR PHOTOS! 
Instagram @bongeats

Or follow us on Twitter @bongeats | Facebook @bongeats",PT2M23S,hd,false,99041.0,2162.0,0.0,91.0,Friday,143
i0Vs0hkuuVE,Bong Eats,Mughlai Paratha | How to make Bengali Moglai Porota | Moglai Porota Recipe Bangla,2016-12-09 04:00:57+00:00,"The moghlai porota (or mughlai paratha) is a flaky, flour pastry filled with a mixture of beaten eggs, keema, spices, and seasoning. It differs from other stuffed porotas in that the filling cooks inside the porota and that it is layered. It is a perfect Bengali snack.

Making mughlai paratha is not difficult, but it does take a fair bit of planning. Here, we take you through the steps and show you how to make Calcutta's favourite cabin-style dish.
______________________________________________
🥘 RECIPE WITH INGREDIENT LIST 📝
https://www.bongeats.com/recipe/mughlai-paratha
______________________________________________

🎥 RELATED VIDEOS
🎬 Basic keema for filling: 
🎬 Alu’r torkari for Mughlai: 
🎬 Mutton kosha: 
______________________________________________
🔪CURIOUS ABOUT OUR KITCHEN POTS & PANS? 🍳
https://bongeats.com/kitchen/tools

📷 OUR CAMERA GEAR DETAILS 🎙
https://bongeats.com/gear​

______________________________________________

🎶 MUSIC 
""Italian Morning"" by Twin Musicom 

🎧 GET THE ALBUM (© for listening only)
https://kit.co/bongeats/music-album-quorma-kaliya-polao

👨🏽‍🍳 Cooking Bong Eats recipes? 👩🏽‍🍳
📸SHOW US YOUR PHOTOS! 
Instagram @bongeats

Or follow us on Twitter @bongeats | Facebook @bongeats",PT5M35S,hd,false,1363904.0,32165.0,0.0,717.0,Friday,335
nmkY-fGFTuY,Bong Eats,Badhakopi'r Ghonto | Bengali Dry Cabbage And Peas Curry,2016-12-02 03:30:01+00:00,"Badhakopi’r ghonto recipe, chingri diye: This is a beautifully spiced cabbage-and-peas preparation that is hot, sweet, and with hints of ginger, ghee, and garam masala.
______________________________________________
🥘 RECIPE WITH INGREDIENT LIST 📝
https://www.bongeats.com/recipe/badhakopir-ghonto
______________________________________________

🎥 RELATED VIDEOS
🎬 How to cut cabbage for badhakopi'r ghonto: https://www.youtube.com/watch?v=wn3EUuW5S7s
🎬 How to clean and devein prawns: https://youtu.be/WSy5MMsi55I
🎬 Bengali garam masala: https://youtu.be/GqlDz7dQMA0
______________________________________________
🔪CURIOUS ABOUT OUR KITCHEN POTS & PANS? 🍳
https://bongeats.com/kitchen/tools

👕 GET THE BONG EATS PHUCHKA T-SHIRT!
https://www.bongeats.com/store
______________________________________________

🎶 MUSIC 
""Fig Leaf Rag"" by Kevin MacLeod

🎧 GET THE ALBUM (© for listening only)
https://kit.com/bongeats/music-album-quorma-kaliya-polao

👨🏽‍🍳 Cooking Bong Eats recipes? 👩🏽‍🍳
📸SHOW US YOUR PHOTOS! 
Instagram @bongeats

Or follow us on Twitter @bongeats | Facebook @bongeats",PT4M,hd,false,488455.0,8749.0,0.0,297.0,Friday,240
wn3EUuW5S7s,Bong Eats,How to Cut Cabbage for Badhakopi'r Ghonto,2016-12-02 03:30:00+00:00,"Here, we show you how to finely shred a head of cabbage to get the perfect taste and texture for your badhakopi'r ghonto. 

View the FULL RECIPE at https://bongeats.com/recipe/badhakopir-ghonto/
______________________________________________
RELATED VIDEOS
Badhakopi'r ghonto: https://youtu.be/nmkY-fGFTuY?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
Bengali mosur dal: https://youtu.be/plb-4p9V6U4?list=PLGX3dcCcJDYweaL6mlxJ54UAoKZAjNluz
How to clean and devein prawns: https://youtu.be/WSy5MMsi55I

FIND US ONLINE
Facebook: https://www.facebook.com/BongEats
Twitter: https://twitter.com/BongEats
Instagram: https://instagram.com/BongEats
Google+: https://plus.google.com/+BongEats 

MUSIC
""If I Had a Chicken"" by Kevin MacLeod",PT1M43S,hd,false,88829.0,1115.0,0.0,23.0,Friday,103
