video_id,comment
KEFoA6p1FjY,I was seriously ill today and this machher jhol saved my day. I have followed each and every little detail of this recipe and the result was exactly like the one which I used to have at home. Only I have added a bit of grated turmeric root instead of turmeric powder in order to make it healthier.
KEFoA6p1FjY,We add a Tomato in this Macher Jhol. 🙏🏻🙏🏻
KEFoA6p1FjY,Golpark a bori r address ta dille valo hoy
KEFoA6p1FjY,"Tried it, very tasty recipe.. thank you"
KEFoA6p1FjY,This is my all time favorite😍
KEFoA6p1FjY,Why have u added atta at the end..please explain lil curious to know ..
KEFoA6p1FjY,Apnara please pabda macher alu potol diye jhal er recipe share korun. Khub help hobe.
KEFoA6p1FjY,"Wow! So simple, healthy and flavourful❤️❤️"
KEFoA6p1FjY,"Used to love rui mach. Now I am a vegetarian. So, made নিরামিষ রুই মাছ। Here in Canada 🍁 we get huge oyster king mushrooms. Boil them well. Cut to the dhape you like. Marinate just as you will do with রুই মাছ। After that cook the way you'd cook রুই মাছ। Don't forget to fry before you cook. And, if you don't want to go to hell after this life, don't forget to add large chunks of আলু, shaped as wedges and marinated and fried just as you would do with রুই মাছ"
KEFoA6p1FjY,My favourite 😍
FjmjZMcB7ZY,Pls add subtitles folks pls !
FjmjZMcB7ZY,Where is the pork ? Want to see its color .. please the pork with alu 😊
FjmjZMcB7ZY,"I'm from Nagaland, and I'm surprised how well I understand Bengali😀 Oh, and all your recipes are super-scrumptious! Edit: great seeing Sayani here!!"
FjmjZMcB7ZY,"Such a warm wholesome episode!!! 

Can you share the recipe for the pork ? Or just lose instructions for the marinade?"
FjmjZMcB7ZY,Vagyi bangali hoye jonmechilam...bengali food is best food all over the wordl je jai boluk😆❤️
FjmjZMcB7ZY,i'm actually very surprised that insiya is not Bengali.
FjmjZMcB7ZY,OMG This girl is soooooo beautiful
FjmjZMcB7ZY,Four more shots please!!!!
FjmjZMcB7ZY,"“I knew when I was packing my bags I was never coming back, and I hope I never have to.”

Two kinds of Bengalis in this world. Either you always love and miss Bengal no matter where you are, or .."
FjmjZMcB7ZY,It's soo surprised never heard Bengali people eating pork 🤮🤮🤮🤮
FjmjZMcB7ZY,😃Amazing👌Love from Bangladesh❤🇧🇩
FjmjZMcB7ZY,I already like your video 👍
FjmjZMcB7ZY,From where did you get the mortar pestle ?
FjmjZMcB7ZY,It's a guilty pleasure to rewatch all the episodes. Love!
FjmjZMcB7ZY,"I wish I get to see Isha saha, abir Chatterjee, sohini sarkar, arjun chakraborty, Anirban Chakraborty  here too, Ritwick Chakraborty, Parambrata chaterjee, aparajita Adhya here❤️❤️🎈"
FjmjZMcB7ZY,"I really love ur vlogs except for the language,since I don't know Bangla"
FjmjZMcB7ZY,"*
* i do with my level of experience in cook (noob) cut the seeded portion (basically) the soft portion of the Brinjal, This is because that section of the Brinjal soaks a lot of oil."
FjmjZMcB7ZY,"GUYSSSSS. This was amazing, amazing! I had so much fun! I felt like I was there! Itni hansi aai, itna maza aaya! Bahaut zabardast! Kairis are back in season so I returned to your channel to review the kachay aam ki mosur and made a most delicious meal! Love the work you guys do and really hope I can cook with you someday! Greetings from Karachi, Pakistan! (Also went and watched The Great Indian Kitchen when Sayani mentioned in the video and came back to finish this video once the film was done--it was magnificent!)"
FjmjZMcB7ZY,I must say Mrs. Has a strong screen presence.... Even amongst film stars you are glowing...
FjmjZMcB7ZY,Sayani should have cooked akhuni
Du6Bsj2s47Y,Where is benfish located? Or can we purchase it from any online site?
Du6Bsj2s47Y,This is the world's best food.
Du6Bsj2s47Y,"Ami try kore dekhlam loitya macher shutki far better taste and easy to cook than loitya mach
Ami ek kg ene rekhechi. Majhe majhei baniye khai.
Just Kheyal rakhte hoy shutki ta thik moto clean holo kina."
Du6Bsj2s47Y,"Only with the fragrance of shutki I can eat one kg rice...😅...my forefathers are from Noakhlai, I took birth in India, still shutki is my weakness"
Du6Bsj2s47Y,"Thank God, at least, this recipe is not sugared. 🤣"
Du6Bsj2s47Y,Please fix the recipe link
Du6Bsj2s47Y,Too much chilly too much onion
Du6Bsj2s47Y,"I m in Sri Lanka, and I am missing it."
Du6Bsj2s47Y,Akhonkar meyeder diye eisob hobena. Ei sob ranna to shilpo . Shilpi to hariye jachche.
rwaA5HEdcw4,Khub healthy tasty recipe
rwaA5HEdcw4,"I unable to understand the necessity of that ""pinch of atta"" at the end!"
rwaA5HEdcw4,Was missing tangra mach today..so rewatched this and now I'm missing it moreeee!😅
rwaA5HEdcw4,Singi macher matha rakhfene baideo Valo lagena . Baki sab thike asse .
rwaA5HEdcw4,Nice to see such fish  age old preparation. I will cook it today.
rwaA5HEdcw4,MY ALL TIME FAVOURITE DISH 👌👌👌
rwaA5HEdcw4,One of my fav dish in summer rainy  season
rwaA5HEdcw4,The Lemon part was the best in the vdo😳❤️
rwaA5HEdcw4,An easier way to get rid of the slime is by rubbing crushed papaya leaves (pepe pata bata) on the fish and washing it off after a moment. The enzymes and juice from the papaya leaves breaks down the slime.
rwaA5HEdcw4,Maach tar thekeo jhol ta khete bhalo lage 😍
rwaA5HEdcw4,My mum would always feed me this when I’m sick lol
mmKtCPKduJM,100 g of leaves or 100 g of it including the stem
mmKtCPKduJM,Beautifully made❤️❤️
mmKtCPKduJM,Looks great. Is this paat shaak sour like gongura? The leaves look similar
mmKtCPKduJM,Lovely 🌹
mmKtCPKduJM,Is that an iron khunti? Spatula?????
mmKtCPKduJM,Where  did you get Pat Shaak in SFO ? Asian store ? What it is called ?
mmKtCPKduJM,"No onions garlic!!
Tasteless 🤷🏼‍♂️"
mmKtCPKduJM,One leaf.
mmKtCPKduJM,Tender shaak just. All make this recipe. Spinach vinach.
mmKtCPKduJM,Would appreciate a kochur loti recipe....
6F5PaAvBbOg,"What is your family's favourite stuffing for dorma? 
🧄🧄🧄
CORRECTION!
Unless you are chasing vampires do not use 100g garlic, as mentioned in the video. Please use only 10g. It was a typo. 😩"
6F5PaAvBbOg,Thanks
6F5PaAvBbOg,Sob e perfect chilo apart from adding unnecessary those potatoes
6F5PaAvBbOg,So Messy
6F5PaAvBbOg,"Today, first time I've made it. Sorry but as stuffing chholar dal is not so good idea in potol er dorma. The taste came out very bad for me 😭"
6F5PaAvBbOg,"As you have mixed the veg and fish dorma, its very confusing. Suddenly in between cooking while watching, the ingredients change 😢"
6F5PaAvBbOg,This isn't authentic potol dorma  recipe ❌
6F5PaAvBbOg,We use qeema for filling
6F5PaAvBbOg,"Hi, I follow you channel very often. I have a very basic question. I often see that you recommend to fry the vegetables separately before going into a gravy to hold its shape. To choose health over authenticity, will there be a huge difference in taste if I boil it instead of  frying. Example in this recipe you fried the Potol at first and again it was in the gravy at the end where it would soak in the flavours. Would it make a lot of difference if I boiled the Potol with salt and water and then  put the filling ? What are your thoughts?"
FBnKYbUNhYc,Your utensils are too good.
FBnKYbUNhYc,Great recipe. The videography is top notch. Simply amazing work 👍👍
FBnKYbUNhYc,"Hello I follow your recipes. But today here I am to ask about one of the kitchen tools you use, i.e, the khunti. I searched the link you provided for kitchen tools, but there the khunti is not like the one you use. I want that…😊 can you plz tell me where I can get that?"
FBnKYbUNhYc,"Eta banalam aj..taste ta chhotobelay kothao bhog e kheyechhilam serom. Anek purono katha mone pore gelo. Ato valo ranna korte pari jantam e na.😊 Peyaj rosun die r banabo na. Thank you, tomader recipe bolei follow through korte parlam."
FBnKYbUNhYc,6:14. I smiled. This is exactly what I was looking for. You are so so awesome Bong Eats. Love You 😁😁❤❤❤
FBnKYbUNhYc,Add haldi to water before dropping  cut echor pieces in vessel.
FBnKYbUNhYc,Why people put tomatoes on every dish? It's not Mandatory to put tomatoes
FBnKYbUNhYc,"Loved the rewind for echor -chingri😍
Aj baba k bllm apnader channel dekhi.. baire thekeo bangalir khawar banan. Baba r ami aj echor banachi😊"
FBnKYbUNhYc,No onions added in this recipe? What if we add onions?
FBnKYbUNhYc,"Just when I was thinking to go find echor chingri recipe, did y’all ask whether I was looking for it! Hahah awesome editing, and perfectly bong!"
FBnKYbUNhYc,I think tokdaal and enchorer torkari is a core memory for most bengalis. It's a winning combination
FBnKYbUNhYc,Poor man's chicken dish!
FBnKYbUNhYc,Enchor er arekta jinis felate hoto
FBnKYbUNhYc,"I dont like jack fruit sorry. But i love to try Bengali dishes, once i tried many thngs yumm yummm in Bengali restaurant so tasty"
FBnKYbUNhYc,"I have made it today, thanks."
FBnKYbUNhYc,Confusing... From echor to prawns... Im vegetarian... Trying to understand
oMA8gjEfu5g,"👋🏽 প্রচন্ড গরমে যখন কিছু খেতে বা রাঁধতে ইচ্ছে করে না, তখন আমাদের বাড়িতে এইভাবে নিমঝোল বানানো হয়। খুব হালকা, খেয়েও আরাম। সবজির মধ্যে শুধু নিমপাতা, সজনে, রাঙাআলু, ও আলু, আর মশলার মধ্যে ফোড়ন আর হলুদ। সবজির মধ্যে গ্রীষ্মের আরো সবজি দেওয়া যায়—পটল, কাঁচা পেঁপে, কাঁচকলা, বেগুন, ইত্যাদি। ফাল্গুন মাসে শিম পাওয়া গেলে তাও দেওয়া যায়। একদম সাদামাটা রান্না। তবে সব নিমঝোলই কিন্তু এরকম ছাপোষা নয়। আরেকটু elaborate ভাবেও নিমঝোল বানানো যায়। এক এক বাড়িতে এক এক ভাবে হয়, তবে তাতে আরো বেশি মশলা ব্যবহার হয়, আদাবাটা, ধনেও পড়ে, ফোড়ন কখনো পাঁচফোড়ন, কখনো সরষে-মেথি। সেই নিমঝোলটা অন্য সময় কখনো করবো।

TRANSLATION: The neem jhol shown in this recipe is a very light version that is made in our family when the weather is very hot. It is easy on the stomach and satisfying. This recipe only uses neem leaves, drumsticks, potatoes and sweet potatoes, and almost no ground spices apart from turmeric. However, there are more elaborate versions of neem jhol that use more ground spices, ginger, etc. and a tempering of either panch phoron or methi + mustard. Additionally, neem jhol can include a lot of other summer vegetables such as pointed gourd (potol), green bananas, green papaya, brinjal, and if you are making this in the beginning of Spring, sheem (broad beans). We will make that version some other time."
oMA8gjEfu5g,I feel there is no need to remove fibers from drumstick 😊😊😊
oMA8gjEfu5g,One of my favorite item neem 😋 yummy
oMA8gjEfu5g,My mother-in-law makes this!
oMA8gjEfu5g,"This dish is what makes traditional ""bangali ranna"" so special...one single meal, especially the afternoon meal, tries to incorporate all possible flavours and tastes at one ago...that's why a dish of bitter vegetables is a must there...makes the whole meal so balanced and healthy."
oMA8gjEfu5g,Hi Bong eats! Please upload a guide to peeling drumsticks. I need to know it..
oMA8gjEfu5g,"I knew neem begun bhaja, it is a new receipe for me, could I add brinjal to this curry?"
oMA8gjEfu5g,We also add kulekhara and begun to it. Because I don't like neem pata 😝
oMA8gjEfu5g,What dal bori did u use for the recipe ?
oMA8gjEfu5g,Completely unrelated question but I was wondering if you could recommend any kitchen weighing scale. the one's coming on the first few pages of Amazon are completely garbage after some thorough researchiy I even ordered a scale from a Japanese brand but was scammed as the buttons didn't click I checked your website the link redirects to an out of stock product. Which scales you guys personally use?
7qNeHXlP9Mw,Very nice presentation 👍
7qNeHXlP9Mw,"Very nice RCP. 💓
 Vaiya ekta jinish ami bujhini.  Apni ptothome  pusto grind koyekta way te khorsilen. ( soaked pusto grind, dry pusto grind, pusto with muri grind).  My question is-  ei 4 ta boray, kuntate kun pusto guru use Korsen. Pls reply. 
 Ei 4 ta RCP te,  jekunu ta use kora jabe?  Jodi jay tahole kunta beshi moja hobe?"
7qNeHXlP9Mw,Muah😘 to the ground muri suggestion.
7qNeHXlP9Mw,It's brilliant....please keep posting more of such videos
7qNeHXlP9Mw,This reicepe
7qNeHXlP9Mw,"I wanted my mother to make postor bora and hence i knew where to search...but omg this is the best video on your channel i have seen so far, how you gave respect to everyone and tried every variant, kudos!!! In search of one recipe, I got 3-4variants!"
7qNeHXlP9Mw,"All versions of posto r Bora recipe were excellent in their own way. I salute you for the respect you have shown to each and every person who have given their valuable information to you and you have come out successfully on that score.
Lovely eating posto r Bora without which any meal is incomplete ❤❤"
